"상가업소번호","상호명","지점명","상권업종대분류코드","상권업종대분류명","상권업종중분류코드","상권업종중분류명","상권업종소분류코드","상권업종소분류명","표준산업분류코드","표준산업분류명","시도코드","시도명","시군구코드","시군구명","행정동코드","행정동명","법정동코드","법정동명","지번코드","대지구분코드","대지구분명","지번본번지","지번부번지","지번주소","도로명코드","도로명","건물본번지","건물부번지","건물관리번호","건물명","도로명주소","구우편번호","신우편번호","동정보","층정보","호정보","경도","위도"
"MA0101202512A0017382","로메인","","I2","음식","I210","기타 간이","I21003","피자","I56192","피자; 햄버거; 샌드위치 및 유사 음식점업","36","세종특별자치시","36110","세종특별자치시","36110550","고운동","3611011200","고운동","3611011200117030000","1","대지",1703,,"세종특별자치시 세종특별자치시 고운동 1703","361103258109","세종특별자치시 세종특별자치시 마음안로",48,,"3611011200202320000000001","가락마을이지더원4단지","세종특별자치시 세종특별자치시 마음안로 48","339002","30101","","","",127.237265087759,36.5067978376665
"MA0101202512A0024723","세븐일레븐세종새롬","마을점","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","36","세종특별자치시","36110","세종특별자치시","36110515","새롬동","3611010800","새롬동","3611010800105640000","1","대지",564,,"세종특별자치시 세종특별자치시 새롬동 564","361103351238","세종특별자치시 세종특별자치시 새롬로",26,,"3611010800100850001000008","새뜸마을13단지","세종특별자치시 세종특별자치시 새롬로 26","339009","30127","","1","",127.256200337861,36.4874378897232
"MA0101202512A0016791","산더미미성돼지국밥세종나성점","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108000000","1","대지",800,,"세종특별자치시 세종특별자치시 나성동 800","361103351279","세종특별자치시 세종특별자치시 나성북로",21,,"3611010700103610042000001","센트럴타워","세종특별자치시 세종특별자치시 나성북로 21","339003","30128","","1","",127.258942463129,36.4898200373767
"MA0101202512A0023637","제니스캠퍼스유학원","","P1","교육","P107","교육 지원","P10701","교육컨설팅업","P85701","교육관련 자문 및 평가업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106660000","1","대지",666,,"세종특별자치시 세종특별자치시 어진동 666","361103258074","세종특별자치시 세종특별자치시 가름로",180,,"3611011000106660000000001","세종파이낸스센터","세종특별자치시 세종특별자치시 가름로 180","339012","30121","","3","",127.259871941943,36.4974508123465
"MA0101202602A0010021","보리랑수제비","","I2","음식","I201","한식","I20105","국수/칼국수","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110330","부강면","3611033021","부강면","3611033021104610006","1","대지",461,6,"세종특별자치시 세종특별자치시 부강면 부강리 461-6","361104574718","세종특별자치시 세종특별자치시 부강면 부강4길",12,,"4371038021004610006030262","좌측호","세종특별자치시 세종특별자치시 부강면 부강4길 12","339941","30075","","1","",127.367684575565,36.5291040570809
"MA0101202511A0013726","예당닭발","","I2","음식","I201","한식","I20110","닭/오리고기 구이/찜","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108000000","1","대지",800,,"세종특별자치시 세종특별자치시 나성동 800","361103351279","세종특별자치시 세종특별자치시 나성북로",21,,"3611010700103610042000001","센트럴타워","세종특별자치시 세종특별자치시 나성북로 21","339003","30128","","1","",127.258942463129,36.4898200373767
"MA0101202602A0000154","맨발의청춘","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107960000","1","대지",796,,"세종특별자치시 세종특별자치시 나성동 796","361103351277","세종특별자치시 세종특별자치시 나성로",125,10,"3611010700103610034000001","조이타워","세종특별자치시 세종특별자치시 나성로 125-10","339003","30128","","1","",127.258307525818,36.4901818764384
"MA0101202512A0000735","고운면","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110550","고운동","3611011200","고운동","3611011200120910000","1","대지",2091,,"세종특별자치시 세종특별자치시 고운동 2091","361104855136","세종특별자치시 세종특별자치시 고운뜰7길",9,,"3611011200201670000000007","","세종특별자치시 세종특별자치시 고운뜰7길 9","339002","30101","","","",127.240498010018,36.512630845152
"MA0101202511A0001731","손의손세종","보람점","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107060000","1","대지",706,,"세종특별자치시 세종특별자치시 보람동 706","361102348105","세종특별자치시 세종특별자치시 시청대로",137,,"3611010300106640001000001","리버피크닉","세종특별자치시 세종특별자치시 시청대로 137","339008","30151","","1","",127.286773587994,36.4799968608105
"MA0101202512A0023522","지에스25","조치원점","G2","소매","G204","종합 소매","G20405","편의점","G47122","체인화 편의점","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025029","조치원읍","3611025029102260000","1","대지",226,,"세종특별자치시 세종특별자치시 조치원읍 신흥리 226","361103258029","세종특별자치시 세종특별자치시 조치원읍 이화로",6,1,"4473025029102260000042259","","세종특별자치시 세종특별자치시 조치원읍 이화로 6-1","339807","30031","","1","",127.288236236028,36.594556446733
"MA0101202601A0017606","엑스퍼트나인","","M1","과학·기술","M107","본사·경영 컨설팅","M10703","경영 컨설팅업","M71531","경영 컨설팅업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108000000","1","대지",800,,"세종특별자치시 세종특별자치시 나성동 800","361103351279","세종특별자치시 세종특별자치시 나성북로",21,,"3611010700103610042000001","센트럴타워","세종특별자치시 세종특별자치시 나성북로 21","339003","30128","","","",127.258942463129,36.4898200373767
"MA0101202511A0032694","정성카츠","세종점","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113100000","1","대지",1310,,"세종특별자치시 세종특별자치시 아름동 1310","361103000189","세종특별자치시 세종특별자치시 세종로",1234,12,"3611011300113100000000001","하나타워","세종특별자치시 세종특별자치시 세종로 1234-12","339011","30100","","","",127.242663651709,36.5125994248165
"MA0101202511A0000432","호왕각양꼬치","","I2","음식","I202","중식","I20201","중국집","I56121","중식 음식점업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025021","조치원읍","3611025021100010006","1","대지",1,6,"세종특별자치시 세종특별자치시 조치원읍 원리 1-6","361103258043","세종특별자치시 세종특별자치시 조치원읍 문화로",5,1,"4473025021100010006042277","","세종특별자치시 세종특별자치시 조치원읍 문화로 5-1","339883","30024","","1","",127.300927288442,36.6021126768763
"MA0101202601A0041390","소베테이블","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107430000","1","대지",743,,"세종특별자치시 세종특별자치시 보람동 743","361102000002","세종특별자치시 세종특별자치시 한누리대로",2135,,"3611010300106280002000001","스타힐타워1차","세종특별자치시 세종특별자치시 한누리대로 2135","339008","30150","","2","",127.289267132783,36.4783687579004
"MA0101202601A0046095","크린업24신안새동네점","","S2","수리·개인","S209","세탁","S20901","세탁소","S96912","가정용 세탁업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025032","조치원읍","3611025032103830029","1","대지",383,29,"세종특별자치시 세종특별자치시 조치원읍 신안리 383-29","361104574339","세종특별자치시 세종특별자치시 조치원읍 신안새동네2길",11,,"3611025032103830029000001","","세종특별자치시 세종특별자치시 조치원읍 신안새동네2길 11","339886","30016","","","",127.289116211359,36.6147488424988
"MA0101202511A0034553","쌀&밤","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108330000","1","대지",833,,"세종특별자치시 세종특별자치시 나성동 833","361103351261","세종특별자치시 세종특별자치시 국세청로",45,,"3611010700103710000000002","나릿재마을3단지","세종특별자치시 세종특별자치시 국세청로 45","339003","30128","","1","",127.262524993243,36.4898392436651
"MA0101202602A0025355","그린램프라이브러리세종아름캠퍼스관리형독서실","","R1","예술·스포츠","R102","도서관·사적지","R10202","독서실/스터디 카페","R90212","독서실 운영업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113280000","1","대지",1328,,"세종특별자치시 세종특별자치시 아름동 1328","361104853214","세종특별자치시 세종특별자치시 아름서1길",13,5,"3611011300113280000000001","마드리드A","세종특별자치시 세종특별자치시 아름서1길 13-5","339011","30100","","","",127.242581598,36.5113469875065
"MA0101202511A0032035","새롬방역","","N1","시설관리·임대","N102","청소·방제","N10201","건축물 일반 청소업","N74211","건축물 일반 청소업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108000000","1","대지",800,,"세종특별자치시 세종특별자치시 나성동 800","361103351279","세종특별자치시 세종특별자치시 나성북로",21,,"3611010700103610042000001","센트럴타워","세종특별자치시 세종특별자치시 나성북로 21","339003","30128","","7","",127.258942463129,36.4898200373767
"MA0101202511A0021648","카카오프렌즈스크린골프나성점","","R1","예술·스포츠","R103","스포츠 서비스","R10311","골프 연습장","R91136","골프 연습장 운영업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107950000","1","대지",795,,"세종특별자치시 세종특별자치시 나성동 795","361103351277","세종특별자치시 세종특별자치시 나성로",125,16,"3611010700103610037000001","","세종특별자치시 세종특별자치시 나성로 125-16","339003","30128","","","",127.257749242074,36.4901019795895
"MA0101202511A0001653","광출장세차","","S2","수리·개인","S203","자동차 수리·세차","S20302","자동차 세차장","S95213","자동차 세차업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107880000","1","대지",788,,"세종특별자치시 세종특별자치시 나성동 788","361103351278","세종특별자치시 세종특별자치시 나성북1로",12,,"3611010700103610079000001","메가타워","세종특별자치시 세종특별자치시 나성북1로 12","339003","30128","","7","",127.257618302769,36.4910034193976
"MA0101202510A0035774","나성케어","","N1","시설관리·임대","N102","청소·방제","N10201","건축물 일반 청소업","N74211","건축물 일반 청소업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108000000","1","대지",800,,"세종특별자치시 세종특별자치시 나성동 800","361103351279","세종특별자치시 세종특별자치시 나성북로",21,,"3611010700103610042000001","센트럴타워","세종특별자치시 세종특별자치시 나성북로 21","339003","30128","","","",127.258942463129,36.4898200373767
"MA0101202512A0007055","세종중고장터","","G2","소매","G222","중고 상품 소매","G22201","중고 상품 소매업","G47869","기타 중고 상품 소매업","36","세종특별자치시","36110","세종특별자치시","36110310","연기면","3611031021","연기면","3611031021105060000","1","대지",506,,"세종특별자치시 세종특별자치시 연기면 연기리 506","361103000189","세종특별자치시 세종특별자치시 연기면 세종로",1785,,"3611031021105060006000001","","세종특별자치시 세종특별자치시 연기면 세종로 1785","339824","30058","","","",127.275684531658,36.5500606008036
"MA0101202512A0029110","세한이엔지","","M1","과학·기술","M112","전문 디자인","M11201","인테리어 디자인업","M73201","인테리어 디자인업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107890000","1","대지",789,,"세종특별자치시 세종특별자치시 나성동 789","361103351278","세종특별자치시 세종특별자치시 나성북1로",18,,"3611010700103610022000001","제이빌딩","세종특별자치시 세종특별자치시 나성북1로 18","339003","30128","","5","",127.258187603745,36.4910382351494
"MA0101202602A0001601","안녕하유치과의원","","Q1","보건의료","Q102","의원","Q10210","치과의원","Q86202","치과의원","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107410000","1","대지",741,,"세종특별자치시 세종특별자치시 보람동 741","361102000002","세종특별자치시 세종특별자치시 한누리대로",2149,,"3611010300107000071000001","","세종특별자치시 세종특별자치시 한누리대로 2149","339008","30150","","3","",127.287836768478,36.4778134984346
"MA0101202511A0034536","제이델링","","I2","음식","I210","기타 간이","I21001","빵/도넛","I56191","제과점업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700107300000","1","대지",730,,"세종특별자치시 세종특별자치시 나성동 730","361102000002","세종특별자치시 세종특별자치시 한누리대로",321,,"3611010700107300000000001","에스알파크시티","세종특별자치시 세종특별자치시 한누리대로 321","339003","30123","","1","",127.255783411452,36.4930079351751
"MA0101202512A0015833","조치원게임장","","R1","예술·스포츠","R104","유원지·오락","R10404","전자 게임장","R91221","전자 게임장 운영업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025024","조치원읍","3611025024100220007","1","대지",22,7,"세종특별자치시 세종특별자치시 조치원읍 교리 22-7","361104574470","세종특별자치시 세종특별자치시 조치원읍 조치원5길",34,12,"4473025024100220007038183","","세종특별자치시 세종특별자치시 조치원읍 조치원5길 34-12","339801","30024","","2","",127.299666973578,36.602791706893
"MA0101202512A0003394","세종휴대폰성지오빠텔레콤","2호점","G2","소매","G208","가전·통신 소매","G20802","핸드폰 소매업","G47312","통신기기 소매업","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106490000","1","대지",649,,"세종특별자치시 세종특별자치시 종촌동 649","361103258103","세종특별자치시 세종특별자치시 달빛로",77,,"3611011100101690007000001","가재마을중흥S클래스7단지","세종특별자치시 세종특별자치시 달빛로 77","339013","30064","","1","",127.248546483252,36.505495227533
"MA0101202602A0027204","헤어단디","","S2","수리·개인","S207","이용·미용","S20701","미용실","S96112","두발 미용업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113290000","1","대지",1329,,"세종특별자치시 세종특별자치시 아름동 1329","361104853214","세종특별자치시 세종특별자치시 아름서1길",13,9,"3611011300113290000000001","다올비즈니스센터","세종특별자치시 세종특별자치시 아름서1길 13-9","339011","30100","","","",127.242604937173,36.5116713555445
"MA0101202603A0016699","나루교육연구소","","P1","교육","P107","교육 지원","P10701","교육컨설팅업","P85701","교육관련 자문 및 평가업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611011800","집현동","3611011800111630000","1","대지",1163,,"세종특별자치시 세종특별자치시 집현동 1163","361103352332","세종특별자치시 세종특별자치시 집현중앙7로",6,,"3611011800107260000000001","지식산업센터","세종특별자치시 세종특별자치시 집현중앙7로 6","339007","30141","","11","",127.330439320669,36.4986099472331
"MA0101202512A0039516","온어스피트니스헬스&PT24시세종","종촌점","R1","예술·스포츠","R103","스포츠 서비스","R10307","헬스장","R91132","체력 단련시설 운영업","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106720000","1","대지",672,,"세종특별자치시 세종특별자치시 종촌동 672","361103258080","세종특별자치시 세종특별자치시 도움1로",106,,"3611011100106720000000001","메가시티","세종특별자치시 세종특별자치시 도움1로 106","339013","30064","","8","",127.248124929699,36.5028196741882
"MA0101202511A0031682","국밥백서세종아름점","","I2","음식","I201","한식","I20102","국/탕/찌개류","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113330000","1","대지",1333,,"세종특별자치시 세종특별자치시 아름동 1333","361104853214","세종특별자치시 세종특별자치시 아름서1길",23,,"3611011300113330000000001","세종조이","세종특별자치시 세종특별자치시 아름서1길 23","339011","30100","","","",127.2435961922,36.5109394006266
"MA0101202511A0040172","바즈라인터내셔널그룹","","M1","과학·기술","M109","기술 서비스","M10904","환경 관련 엔지니어링 서비스업","M72122","환경 관련 엔지니어링 서비스업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106710000","1","대지",671,,"세종특별자치시 세종특별자치시 어진동 671","361103258073","세종특별자치시 세종특별자치시 갈매로",351,,"3611011000106710000000001","아파트","세종특별자치시 세종특별자치시 갈매로 351","339733","30121","","4","",127.262163280567,36.4951027937534
"MA0101202510A0034993","앤드스케이프","","N1","시설관리·임대","N108","기타 사업 서비스","N10802","전시/컨벤션/행사 대행 서비스업","N75992","전시; 컨벤션 및 행사 대행업","36","세종특별자치시","36110","세종특별자치시","36110570","대평동","3611010400","대평동","3611010400106720000","1","대지",672,,"세종특별자치시 세종특별자치시 대평동 672","361102348105","세종특별자치시 세종특별자치시 시청대로",20,,"3611010400100630007000001","아마존타워","세종특별자치시 세종특별자치시 시청대로 20","339005","30152","","6","",127.275327318268,36.4744726816868
"MA0101202601A0019770","세종남부지역자활센터청년카페'청춘;봄'","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107210000","1","대지",721,,"세종특별자치시 세종특별자치시 보람동 721","361102000002","세종특별자치시 세종특별자치시 한누리대로",2144,,"3611010300106270005000001","스마트허브Ⅱ","세종특별자치시 세종특별자치시 한누리대로 2144","339008","30151","","1","",127.28796311288,36.4787864444893
"MA0101202602A0011430","리얼탐정사무소세종지사","","M1","과학·기술","M107","본사·경영 컨설팅","M10703","경영 컨설팅업","M71531","경영 컨설팅업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611010100","반곡동","3611010100108650000","1","대지",865,,"세종특별자치시 세종특별자치시 반곡동 865","361102000002","세종특별자치시 세종특별자치시 한누리대로",1824,,"3611010100100490013000001","","세종특별자치시 세종특별자치시 한누리대로 1824","339007","30146","","","",127.312132262558,36.4980915189802
"MA0101202512A0008504","엉클투어","","N1","시설관리·임대","N105","여행사·보조","N10501","여행사","N75210","여행사업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000106710000","1","대지",671,,"세종특별자치시 세종특별자치시 어진동 671","361103258073","세종특별자치시 세종특별자치시 갈매로",351,,"3611011000106710000000001","A","세종특별자치시 세종특별자치시 갈매로 351","339012","30121","","","",127.262163280567,36.4951027937534
"MA0101202512A0001424","자연의학자운칩연구소세종분사무소","","G2","소매","G213","오락용품 소매","G21301","서점","G47611","서적; 신문 및 잡지류 소매업","36","세종특별자치시","36110","세종특별자치시","36110380","전동면","3611038028","전동면","3611038028102470002","1","대지",247,2,"세종특별자치시 세종특별자치시 전동면 청람리 247-2","361104574123","세종특별자치시 세종특별자치시 전동면 동막골길",77,11,"4473036028102470002011074","","세종특별자치시 세종특별자치시 전동면 동막골길 77-11","339841","30013","","","",127.234528936375,36.6541402747289
"MA0101202601A0050429","메이크코어필라테스","세종점","P1","교육","P106","기타 교육","P10603","요가/필라테스 학원","P85612","기타 스포츠 교육기관","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106570000","1","대지",657,,"세종특별자치시 세종특별자치시 종촌동 657","361103258082","세종특별자치시 세종특별자치시 도움3로",105,5,"3611011100101510087000003","종촌중앙프라자","세종특별자치시 세종특별자치시 도움3로 105-5","339013","30064","","2","",127.249537516885,36.5047361885299
"MA0101202511A0004245","박가네등갈비","세종점","I2","음식","I201","한식","I20107","돼지고기 구이/찜","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110570","대평동","3611010400","대평동","3611010400106750000","1","대지",675,,"세종특별자치시 세종특별자치시 대평동 675","361104855108","세종특별자치시 세종특별자치시 대평4길",9,,"3611010400106750000000001","","세종특별자치시 세종특별자치시 대평4길 9","339005","30152","","1","",127.275504411513,36.4740667513875
"MA0101202601A0030999","기획예산처","","R1","예술·스포츠","R104","유원지·오락","R10410","복권 발행/판매업","R91241","복권 발행 및 판매업","36","세종특별자치시","36110","세종특별자치시","36110523","어진동","3611011000","어진동","3611011000105560000","1","대지",556,,"세종특별자치시 세종특별자치시 어진동 556","361103258078","세종특별자치시 세종특별자치시 다솜2로",94,,"3611011000100430000000001","기획예산처세종청사","세종특별자치시 세종특별자치시 다솜2로 94","339012","30110","","","",127.26501947194,36.5046216970347
"MA0101202512A0032781","모비마케팅","","M1","과학·기술","M105","광고","M10501","광고 대행업","M71310","광고 대행업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611010100","반곡동","3611010100108650000","1","대지",865,,"세종특별자치시 세종특별자치시 반곡동 865","361102000002","세종특별자치시 세종특별자치시 한누리대로",1824,,"3611010100100490013000001","","세종특별자치시 세종특별자치시 한누리대로 1824","339007","30146","","6","",127.312132262558,36.4980915189802
"MA0101202512A0034740","청린헤어","","S2","수리·개인","S207","이용·미용","S20701","미용실","S96112","두발 미용업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108330000","1","대지",833,,"세종특별자치시 세종특별자치시 나성동 833","361103351261","세종특별자치시 세종특별자치시 국세청로",45,,"3611010700103710000000002","나릿재마을3단지","세종특별자치시 세종특별자치시 국세청로 45","339003","30128","","1","",127.262524993243,36.4898392436651
"MA0101202512A0008590","고봉민김밥세종","소담점","I2","음식","I210","기타 간이","I21007","김밥/만두/분식","I56194","김밥 및 기타 간이 음식점업","36","세종특별자치시","36110","세종특별자치시","36110555","소담동","3611010200","소담동","3611010200105820000","1","대지",582,,"세종특별자치시 세종특별자치시 소담동 582","361103350793","세종특별자치시 세종특별자치시 소담1로",12,,"3611010200100370008000001","지엘플렉스","세종특별자치시 세종특별자치시 소담1로 12","339010","30150","","1","",127.301478158241,36.4850161096442
"MA0101202512A0043446","하나봄","","M1","과학·기술","M105","광고","M10501","광고 대행업","M71310","광고 대행업","36","세종특별자치시","36110","세종특별자치시","36110556","반곡동","3611011800","집현동","3611011800111630000","1","대지",1163,,"세종특별자치시 세종특별자치시 집현동 1163","361103352332","세종특별자치시 세종특별자치시 집현중앙7로",6,,"3611011800107260000000001","지식산업센터","세종특별자치시 세종특별자치시 집현중앙7로 6","339007","30141","","","",127.330439320669,36.4986099472331
"MA0101202601A0025694","빈쿨룸","","M1","과학·기술","M107","본사·경영 컨설팅","M10703","경영 컨설팅업","M71531","경영 컨설팅업","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107050000","1","대지",705,,"세종특별자치시 세종특별자치시 보람동 705","361102348105","세종특별자치시 세종특별자치시 시청대로",127,,"3611010300106640011000001","강남프라자","세종특별자치시 세종특별자치시 시청대로 127","339008","30151","","3","",127.286080549014,36.479674107391
"MA0101202511A0022854","짜글이미식회","조치원점","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025030","조치원읍","3611025030100210002","1","대지",21,2,"세종특별자치시 세종특별자치시 조치원읍 죽림리 21-2","361103258034","세종특별자치시 세종특별자치시 조치원읍 충현로",72,,"4473025030100210002035054","삼일","세종특별자치시 세종특별자치시 조치원읍 충현로 72","339884","30034","","1","",127.297134521607,36.5952555079465
"MA0101202512A0041757","아피스세종보람","","P1","교육","P107","교육 지원","P10701","교육컨설팅업","P85701","교육관련 자문 및 평가업","36","세종특별자치시","36110","세종특별자치시","36110560","보람동","3611010300","보람동","3611010300107600000","1","대지",760,,"세종특별자치시 세종특별자치시 보람동 760","361103350790","세종특별자치시 세종특별자치시 남세종로",450,,"3611010300106290005000003","보람빌딩","세종특별자치시 세종특별자치시 남세종로 450","339008","30150","","","",127.290100499175,36.4774205187712
"MA0101202511A0022042","아스트라","","P1","교육","P107","교육 지원","P10799","기타 교육지원 서비스업","P85709","기타 교육지원 서비스업","36","세종특별자치시","36110","세종특별자치시","36110530","아름동","3611011300","아름동","3611011300113320000","1","대지",1332,,"세종특별자치시 세종특별자치시 아름동 1332","361104853214","세종특별자치시 세종특별자치시 아름서1길",13,4,"3611011300113320000000001","아파트","세종특별자치시 세종특별자치시 아름서1길 13-4","339735","30100","","2","",127.243172184411,36.5110033464906
"MA0101202512A0026599","에이치디컴퍼니","","M1","과학·기술","M105","광고","M10501","광고 대행업","M71310","광고 대행업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108000000","1","대지",800,,"세종특별자치시 세종특별자치시 나성동 800","361103351279","세종특별자치시 세종특별자치시 나성북로",21,,"3611010700103610042000001","센트럴타워","세종특별자치시 세종특별자치시 나성북로 21","339003","30128","","7","",127.258942463129,36.4898200373767
"MA0101202601A0015490","통째로갈매기","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","36","세종특별자치시","36110","세종특별자치시","36110550","고운동","3611011200","고운동","3611011200117140000","1","대지",1714,,"세종특별자치시 세종특별자치시 고운동 1714","361104853496","세종특별자치시 세종특별자치시 고운서길",14,,"3611011200202350000000015","금화빌딩","세종특별자치시 세종특별자치시 고운서길 14","339002","30063","","2","",127.234895381888,36.5057391640532
"MA0101202601A0009697","엘스텝아카데미","","R1","예술·스포츠","R103","스포츠 서비스","R10312","테니스장","R91139","그 외 기타 스포츠시설 운영업","36","세종특별자치시","36110","세종특별자치시","36110540","종촌동","3611011100","종촌동","3611011100106720000","1","대지",672,,"세종특별자치시 세종특별자치시 종촌동 672","361103258080","세종특별자치시 세종특별자치시 도움1로",106,,"3611011100106720000000001","메가시티","세종특별자치시 세종특별자치시 도움1로 106","339013","30064","","","",127.248124929699,36.5028196741882
"MA0101202511A0035880","신광당구장","","R1","예술·스포츠","R103","스포츠 서비스","R10310","당구장","R91135","당구장 운영업","36","세종특별자치시","36110","세종특별자치시","36110250","조치원읍","3611025021","조치원읍","3611025021100150003","1","대지",15,3,"세종특별자치시 세종특별자치시 조치원읍 원리 15-3","361104574255","세종특별자치시 세종특별자치시 조치원읍 새내12길",16,,"4473025021100150003032950","","세종특별자치시 세종특별자치시 조치원읍 새내12길 16","339883","30024","","3","",127.298926823812,36.6021447454423
"MA0101202512A0034165","이솔스카","","R1","예술·스포츠","R102","도서관·사적지","R10202","독서실/스터디 카페","R90212","독서실 운영업","36","세종특별자치시","36110","세종특별자치시","36110550","고운동","3611011200","고운동","3611011200120950000","1","대지",2095,,"세종특별자치시 세종특별자치시 고운동 2095","361103000189","세종특별자치시 세종특별자치시 세종로",1215,,"3611011200201670000000006","아성프라자","세종특별자치시 세종특별자치시 세종로 1215","339002","30101","","6","",127.241029165526,36.5111158341683
"MA0101202512A0034470","화이트스타일리즘컴퍼니","","M1","과학·기술","M107","본사·경영 컨설팅","M10703","경영 컨설팅업","M71531","경영 컨설팅업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108000000","1","대지",800,,"세종특별자치시 세종특별자치시 나성동 800","361103351279","세종특별자치시 세종특별자치시 나성북로",21,,"3611010700103610042000001","센트럴타워","세종특별자치시 세종특별자치시 나성북로 21","339003","30128","","7","",127.258942463129,36.4898200373767
"MA0101202512A0012773","금남짱야옛날통닭","","I2","음식","I210","기타 간이","I21006","치킨","I56193","치킨 전문점","36","세종특별자치시","36110","세종특별자치시","36110340","금남면","3611034021","금남면","3611034021101930043","1","대지",193,43,"세종특별자치시 세종특별자치시 금남면 용포리 193-43","361103258023","세종특별자치시 세종특별자치시 금남면 용포로",90,,"4473034021101930014029781","","세종특별자치시 세종특별자치시 금남면 용포로 90","339835","30083","","1","",127.281737452759,36.4667077488567
"MA0101202512A0007627","달디단딸기","","G2","소매","G205","식료품 소매","G20506","채소/과일 소매업","G47215","채소; 과실 및 뿌리작물 소매업","36","세종특별자치시","36110","세종특별자치시","36110518","나성동","3611010700","나성동","3611010700108150000","1","대지",815,,"세종특별자치시 세종특별자치시 나성동 815","361103351261","세종특별자치시 세종특별자치시 국세청로",32,,"3611010700103980000000001","마크원애비뉴","세종특별자치시 세종특별자치시 국세청로 32","339003","30128","","1","",127.261966640899,36.4864250846512
